"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
6,"B<L_P<WR/","בַּעַל פְּעֹור ","baʕal pᵊʕôr","Baal Peor",,,,,,,,,,,,,,,,
4,"B<L_PRYJM/","בַּעַל פְּרָצִים ","baʕal pᵊrāṣîm","Baal Perazim",,,,,,,,,,,,,,,,
3,"B<L_YPN/","בַּעַל צְפֹן ","baʕal ṣᵊfōn","Baal Zephon",,,,,,,,,,,,,,,,
1,"B<L_CLCH/","בַּעַל שָׁלִשָׁה ","baʕal šālišāʰ","Baal Shalishah",,,,,,,,,,,,,,,,
1,"B<L_TMR/","בַּעַל תָּמָר ","baʕal tāmār","Baal Tamar",,,,,,,,,,,,,,,,
4,"B<LH/","בַּעֲלָה I","baʕᵃlāʰ","amante; esposa do proprietário",,,,,,,,,,,,,,,,
5,"B<LH=/","בַּעֲלָה II","baʕᵃlāʰ","Baalah",,,,,,,,,,,,,,,,
2,"B<LWT/","בְּעָלֹות ","bᵊʕālôt","Bealoth",,,,,,,,,,,,,,,,
1,"B<LJ_JHWDH/","בַּעֲלֵי יְהוּדָה ","baʕᵃlê yᵊhûdāʰ","Baalah de Judá",,,,,,,,,,,,,,,,
1,"B<LJD</","בְּעֶלְיָדָע ","bᵊʕelyādāʕ","Beeliada",,,,,,,,,,,,,,,,
1,"B<LJH/","בְּעַלְיָה ","bᵊʕalyāʰ","Bealiah",,,,,,,,,,,,,,,,
1,"B<LJS/","בַּעֲלִיס ","baʕᵃlîs","Baalis",,,,,,,,,,,,,,,,
3,"B<LT/","בַּעֲלַת ","baʕᵃlat","Baalath",,,,,,,,,,,,,,,,
1,"B<LT_B>R/","בַּעֲלַת בְּאֵר ","baʕᵃlat bᵊʔēr","Cerveja Baalath",,,,,,,,,,,,,,,,
1,"B<N/","בְּעֹן ","bᵊʕōn","Beon",,,,,,,,,,,,,,,,
3,"B<N>/","בַּעֲנָא ","baʕᵃnāˀ","Baana",,,,,,,,,,,,,,,,
9,"B<NH/","בַּעֲנָה ","baʕᵃnāʰ","Baanah",,,,,,,,,,,,,,,,
5,"B<R/","בַּעַר ","baʕar","estúpido",,,,,,,,,,,,,,,,
7,"B<R=[","בער II","BʕR",,"ser estúpido","comportar-se estupidamente",,,,,,,,,,,,,,
87,"B<R[","בער I","BʕR",,"consumir, queimar; pastar, arranhar",,"acender, queimar","queimar",,"incendiar",,,,,,,,,,
1,"B<R>/","בַּעֲרָא ","baʕᵃrāˀ","Baara",,,,,,,,,,,,,,,,
1,"B<RH/","בְּעֵרָה ","bᵊʕērāʰ","incêndio",,,,,,,,,,,,,,,,
28,"B<C>/","בַּעְשָׁא ","baʕšāˀ","Baasha",,,,,,,,,,,,,,,,
1,"B<FJH/","בַּעֲשֵׂיָה ","baʕᵃśêāʰ","Baaseiah",,,,,,,,,,,,,,,,
1,"B<CTRH/","בְּעֶשְׁתְּרָה ","bᵊʕeštᵊrāʰ","Seja Eshtarah",,,,,,,,,,,,,,,,
16,"B<T[","בעת ","BʕT",,,"estar apavorado","aterrorizar",,,,,,,,,,,,,
2,"B<TH/","בְּעָתָה ","bᵊʕātāʰ","terror",,,,,,,,,,,,,,,,
1,"BY/","בֹּץ ","bōṣ","lodo",,,,,,,,,,,,,,,,
3,"BYH/","בִּצָּה ","biṣṣāʰ","pântano",,,,,,,,,,,,,,,,
25,"BYWR/","בָּצוּר ","bāṣûr","inacessível, fortificado",,,,,,,,,,,,,,,,
3,"BYJ/","בֵּצָי ","bēṣāʸ","Bezai",,,,,,,,,,,,,,,,
7,"BYJR/","בָּצִיר I","bāṣîr","vindima",,,,,,,,,,,,,,,,
1,"BYJR=/","בָּצִיר II","bāṣîr","inacessibilidade",,,,,,,,,,,,,,,,
1,"BYL/","בָּצָל ","bāṣāl","cebola",,,,,,,,,,,,,,,,
9,"BYL>L/","בְּצַלְאֵל ","bᵊṣalʔēl","Bezalel",,,,,,,,,,,,,,,,
2,"BYLWT/","בַּצְלוּת ","baṣlût","Bazluth",,,,,,,,,,,,,,,,
22,"BY</","בֶּצַע ","beṣaʕ","uma peça cortada",,,,,,,,,,,,,,,,
17,"BY<[","בצע ","BṢʕ",,"cortar o pedaço",,"interromper; terminar",,,,,,,,,,,,,
5,"BYQ/","בָּצֵק ","bāṣēq","massa",,,,,,,,,,,,,,,,
2,"BYQ[","בצק ","BṢQ",,"inchar",,,,,,,,,,,,,,,
2,"BYQT/","בָּצְקַת ","bāṣqat","Bozkath",,,,,,,,,,,,,,,,
2,"BYR/","בֶּצֶר I","beṣer","minério",,,,,,,,,,,,,,,,
4,"BYR=/","בֶּצֶר II","beṣer","Bezer",,,,,,,,,,,,,,,,
1,"BYR==/","בֶּצֶר III","beṣer","Bezer",,,,,,,,,,,,,,,,
1,"BYR==[","בצר III","BṢR",,"restringir",,,,,,,,,,,,,,,
4,"BYR=[","בצר II","BṢR",,,"ser retido","tornar inacessível",,,,,,,,,,,,,
7,"BYR[","בצר I","BṢR",,"colher uvas",,,,,,,,,,,,,,,
1,"BYRH/","בָּצְרָה I","bāṣrāʰ","(incerto)",,,,,,,,,,,,,,,,
8,"BYRH=/","בָּצְרָה II","bāṣrāʰ","Bozrah",,,,,,,,,,,,,,,,
1,"BYRWN/","בִּצָּרֹון ","biṣṣārôn","bastião",,,,,,,,,,,,,,,,
2,"BYRT/","בַּצֹּרֶת ","baṣṣōret","seca",,,,,,,,,,,,,,,,
2,"BQBWQ/","בַּקְבּוּק ","baqbûq","Bakbuk",,,,,,,,,,,,,,,,
3,"BQBQ/","בַּקְבֻּק ","baqbuq","garrafa",,,,,,,,,,,,,,,,
3,"BQBQJH/","בַּקְבֻּקְיָה ","baqbuqyāʰ","Bakbukiah",,,,,,,,,,,,,,,,
1,"BQBQR/","בַּקְבַּקַּר ","baqbaqqar","Bakbuk",,,,,,,,,,,,,,,,
5,"BQJ/","בֻּקִּי ","buqqî","Bukki",,,,,,,,,,,,,,,,
2,"BQJHW/","בֻּקִּיָּהוּ ","buqqiyyāhû","Bukkiah",,,,,,,,,,,,,,,,
2,"BQJ</","בָּקִיעַ ","bāqîₐʕ","violação",,,,,,,,,,,,,,,,
2,"BQ</","בֶּקַע ","beqaʕ","beka, meio siclo (moeda)",,,,,,,,,,,,,,,,
51,"BQ<[","בקע ","BQʕ",,"dividir","ser dividido, ser aberto","rasgar","ser estourado","ser estourado","invadir","ser invadido",,,,,,,,,
19,"BQ<H/","בִּקְעָה ","biqʕāʰ","planície, vale",,,,,,,,,,,,,,,,
1,"BQ<T_>WN/","בִּקְעַת אָוֶן ","biqʕat ʔāwen","o Vale de Aven",,,,,,,,,,,,,,,,
9,"BQQ[","בקק ","BQQ",,"devastar","ser devastado","devastar",,,,,,,,,,,,,
183,"BQR/","בָּקָר I","bāqār","gado, vacas (coletivos), rebanho(s)",,,,,,,,,,,,,,,,
214,"BQR=/","בֹּקֶר II","bōqer","manhã",,,,,,,,,,,,,,,,
7,"BQR[","בקר ","BQR",,,,"prestar atenção",,,,,,,,,,,,,
1,"BQRH/","בַּקָּרָה ","baqqārāʰ","atendimento",,,,,,,,,,,,,,,,
1,"BQRT/","בִּקֹּרֶת ","biqqōret","investigação, punição",,,,,,,,,,,,,,,,
225,"BQC[","בקשׁ ","BQŠ",,,,"buscar","ser procurado",,,,,,,,,,,,
8,"BQCH/","בַּקָּשָׁה ","baqqāšāʰ","solicitação",,,,,,,,,,,,,,,,
14,"BR/","בַּר I","bar","grãos",,,,,,,,,,,,,,,,
6,"BR=/","בֹּר II","bōr","Limpeza",,,,,,,,,,,,,,,,
6,"BR==/","בַּר III","bar","puro",,,,,,,,,,,,,,,,
4,"BR===/","בַּר IV","bar","filho",,,,,,,,,,,,,,,,
1,"BR====/","בַּר V","bar","campo aberto",,,,,,,,,,,,,,,,
1,"BR=====/","בֹּר VI","bōr","potássio",,,,,,,,,,,,,,,,
5,"BR>==[","ברא III","BRʔ",,,,"reduzir",,,,,,,,,,,,,
1,"BR>=[","ברא II","BRʔ",,,,,,,"fazer gordura",,,,,,,,,,
48,"BR>[","ברא I","BRʔ",,"criar","ser criado",,,,,,,,,,,,,,
1,"BR>DK_BL>DN/","בְּרֹאדַךְ בַּלְאֲדָן ","bᵊrōˀdax balʔᵃdān","Merodach-Baladan",,,,,,,,,,,,,,,,
1,"BR>JH/","בְּרָאיָה ","bᵊrāˀyāʰ","Beraiah",,,,,,,,,,,,,,,,
1,"BRBR/","בַּרְבֻּר ","barbur","ganso?; cuco? (pássaro)",,,,,,,,,,,,,,,,
29,"BRD/","בָּרָד I","bārād","saudação",,,,,,,,,,,,,,,,
4,"BRD=/","בָּרֹד II","bārōd","manchado",,,,,,,,,,,,,,,,
1,"BRD==/","בֶּרֶד III","bered","Bered",,,,,,,,,,,,,,,,
1,"BRD===/","בֶּרֶד IV","bered","Bered",,,,,,,,,,,,,,,,
1,"BRD[","ברד ","BRD",,"saudar",,,,,,,,,,,,,,,
1,"BRH=[","ברה II","BRH",,"escolher",,,,,,,,,,,,,,,
5,"BRH[","ברה I","BRH",,"comer",,,,,"alimentar",,,,,,,,,,
26,"BRWK/","בָּרוּךְ ","bārûx","Baruch",,,,,,,,,,,,,,,,
2,"BRWR/","בָּרוּר ","bārûr","limpo, puro",,,,,,,,,,,,,,,,
20,"BRWC/","בְּרֹושׁ ","bᵊrôš","zimbro",,,,,,,,,,,,,,,,
2,"BRWT/","בָּרוּת I","bārût","alimentos",,,,,,,,,,,,,,,,
1,"BRWT=/","בְּרֹות II","bᵊrôt","zimbro",,,,,,,,,,,,,,,,
1,"BRWTH/","בֵּרֹותָה ","bērôtāʰ","Berothah",,,,,,,,,,,,,,,,
1,"BRZJT/","בִּרְזַיִת ","birzayit","Birzaith",,,,,,,,,,,,,,,,
76,"BRZL/","בַּרְזֶל ","barzel","ferro",,,,,,,,,,,,,,,,
12,"BRZLJ/","בַּרְזִלַּי ","barzillay","Barzillai",,,,,,,,,,,,,,,,
3,"BRX/","בָּרִחַ ","bāriₐḥ","fugitivo",,,,,,,,,,,,,,,,
65,"BRX[","ברח ","BRḤ",,"fugir",,,,,"afugentar",,,,,,,,,,
1,"BRXMJ/","בַּרְחֻמִי ","barḥumî","Barhumite",,,,,,,,,,,,,,,,
1,"BRJ/","בֵּרִי ","bērî","Beri",,,,,,,,,,,,,,,,
14,"BRJ>/","בָּרִיא ","bārîʔ","gordura",,,,,,,,,,,,,,,,
1,"BRJ>H/","בְּרִיאָה ","bᵊrîʔāʰ","criatura",,,,,,,,,,,,,,,,
3,"BRJH/","בִּרְיָה ","biryāʰ","alimentos",,,,,,,,,,,,,,,,
41,"BRJX/","בְּרִיחַ I","bᵊrîₐḥ","bar",,,,,,,,,,,,,,,,
1,"BRJX=/","בָּרִיחַ II","bārîₐḥ","Bariah",,,,,,,,,,,,,,,,
1,"BRJM/","בֵּרִים ","bērîm","(incerto)",,,,,,,,,,,,,,,,
11,"BRJ<H/","בְּרִיעָה ","bᵊrîʕāʰ","Beriah",,,,,,,,,,,,,,,,
1,"BRJ<J/","בְּרִיעִי ","bᵊrîʕî","Beriite",,,,,,,,,,,,,,,,
284,"BRJT/","בְּרִית I","bᵊrît","aliança, acordo",,,,,,,,,,,,,,,,
2,"BRJT=/","בֹּרִית II","bōrît","lye",,,,,,,,,,,,,,,,
25,"BRK/","בֶּרֶךְ ","berex","joelho",,,,,,,,,,,,,,,,
3,"BRK=[","ברך II","BRX",,"ajoelhar-se",,,,,"fazer ajoelhar",,,,,,,,,,
327,"BRK[","ברך I","BRX",,"abençoar","abençoar-se","abençoar","ser abençoado","abençoar um ao outro, abençoar a si mesmo",,,,,,,,,,,
2,"BRK>L/","בַּרַכְאֵל ","baraxʔēl","Barakel",,,,,,,,,,,,,,,,
71,"BRKH/","בְּרָכָה I","bᵊrāxāʰ","benção",,,,,,,,,,,,,,,,
17,"BRKH=/","בְּרֵכָה II","bᵊrēxāʰ","lagoa, piscina",,,,,,,,,,,,,,,,
1,"BRKH==/","בְּרָכָה III","bᵊrāxāʰ","Beracah",,,,,,,,,,,,,,,,
7,"BRKJH/","בֶּרֶכְיָה ","berexyāʰ","Berekiah",,,,,,,,,,,,,,,,
4,"BRKJHW/","בֶּרֶכְיָהוּ ","berexyāhû","Berekiah",,,,,,,,,,,,,,,,
1,"BRMJM/","בְּרֹמִים ","bᵊrōmîm","tecido multicolorido",,,,,,,,,,,,,,,,
1,"BR</","בֶּרַע ","beraʕ","Bera",,,,,,,,,,,,,,,,
21,"BRQ/","בָּרָק I","bārāq","relâmpago",,,,,,,,,,,,,,,,
13,"BRQ=/","בָּרָק II","bārāq","Barak",,,,,,,,,,,,,,,,
1,"BRQ[","ברק ","BRQ",,"a piscar",,,,,,,,,,,,,,,
2,"BRQWS/","בַּרְקֹוס ","barqôs","Barkos",,,,,,,,,,,,,,,,
2,"BRQNJM/","בַּרְקֳנִים ","barqᵒnîm","briers",,,,,,,,,,,,,,,,
2,"BRQT/","בָּרֶקֶת I","bāreqet","esmeralda (pedra preciosa)",,,,,,,,,,,,,,,,
1,"BRQT=/","בָּרְקַת II","bārqat","esmeralda (pedra preciosa)",,,,,,,,,,,,,,,,
16,"BRR[","ברר ","BRR",,"purgar, separar; para afiar","manter limpo","purificar",,"comportar-se puramente","limpar",,,,,,,,,,
1,"BRC</","בִּרְשַׁע ","biršaʕ","Birsha",,,,,,,,,,,,,,,,
1,"BRTJ/","בֵּרֹתַי ","bērōtay","Berothai",,,,,,,,,,,,,,,,
3,"BFWR/","בְּשֹׂור ","bᵊśôr","Besor",,,,,,,,,,,,,,,,
2,"BCL/","בָּשֵׁל ","bāšēl","cozido",,,,,,,,,,,,,,,,
28,"BCL[","בשׁל ","BŠL",,"amadurecer, cozinhar",,"cozinhar, ferver","ser fervido",,"amadurecer",,,,,,,,,,
1,"BCLM/","בִּשְׁלָם ","bišlām","Bishlam",,,,,,,,,,,,,,,,
30,"BFM/","בֹּשֶׂם ","bōśem","arbusto de bálsamo",,,,,,,,,,,,,,,,
7,"BFMT/","בָּשְׂמַת ","bāśmat","Basemath",,,,,,,,,,,,,,,,
60,"BCN/","בָּשָׁן ","bāšān","Basã",,,,,,,,,,,,,,,,
1,"BCNH/","בָּשְׁנָה ","bāšnāʰ","vergonha",,,,,,,,,,,,,,,,
1,"BCS[","בשׁס ","BŠS",,"impor imposto",,,,,,,,,,,,,,,
270,"BFR/","בָּשָׂר ","bāśār","carne",,,,,,,,,,,,,,,,
24,"BFR[","בשׂר ","BŚR",,,,"trazer novidades",,"receber novidades",,,,,,,,,,,
6,"BFRH/","בְּשֹׂרָה ","bᵊśōrāʰ","notícias",,,,,,,,,,,,,,,,
30,"BCT/","בֹּשֶׁת ","bōšet","vergonha",,,,,,,,,,,,,,,,
588,"BT/","בַּת I","bat","filha",,,,,,,,,,,,,,,,
13,"BT=/","בַּת II","bat","banho (medida líquida)",,,,,,,,,,,,,,,,
1,"BT_RBJM/","בַּת רַבִּים ","bat rabbîm","Rabim de banho",,,,,,,,,,,,,,,,
11,"BT_CB</","בַּת שֶׁבַע ","bat ševaʕ","Banhsheba",,,,,,,,,,,,,,,,
1,"BT_CW</","בַּת שׁוּעַ ","bat šûₐʕ","filha de Shua",,,,,,,,,,,,,,,,
1,"BTH/","בַּתָּה I","battāʰ","precipício",,,,,,,,,,,,,,,,
1,"BTH=/","בָּתָה II","bātāʰ","destruição?",,,,,,,,,,,,,,,,
9,"BTW>L/","בְּתוּאֵל I","bᵊtûʔēl","Bethuel",,,,,,,,,,,,,,,,
2,"BTW>L=/","בְּתוּאֵל II","bᵊtûʔēl","Bethuel",,,,,,,,,,,,,,,,
50,"BTWLH/","בְּתוּלָה ","bᵊtûlāʰ","jovem mulher; virgem",,,,,,,,,,,,,,,,
10,"BTWLJM/","בְּתוּלִים ","bᵊtûlîm","virgindade; prova de virgindade",,,,,,,,,,,,,,,,
1,"BTJH/","בִּתְיָה ","bityāʰ","Bithiah",,,,,,,,,,,,,,,,
1,"BTQ[","בתק ","BTQ",,,,"massacrar",,,,,,,,,,,,,
3,"BTR/","בֶּתֶר I","beter","parte",,,,,,,,,,,,,,,,
1,"BTR=/","בֶּתֶר II","beter","garganta?",,,,,,,,,,,,,,,,
2,"BTR[","בתר ","BTR",,"cortar em pedaços",,"cortar em pedaços",,,,,,,,,,,,,
1,"BTRWN/","בִּתְרֹון ","bitrôn","desfiladeiro",,,,,,,,,,,,,,,,
2,"G>/","גֵּא ","gēˀ","orgulhoso",,,,,,,,,,,,,,,,
9,"G>H/","גֵּאֶה I","gēʔeʰ","orgulhoso",,,,,,,,,,,,,,,,
1,"G>H=/","גֵּאָה II","gēʔāʰ","orgulho",,,,,,,,,,,,,,,,
7,"G>H[","גאה ","GʔH",,"ser alto",,,,,,,,,,,,,,,
1,"G>W>L/","גְּאוּאֵל ","gᵊʔûʔēl","Geuel",,,,,,,,,,,,,,,,
19,"G>WH/","גַּאֲוָה ","gaˀᵃwāʰ","altivez; altivez",,,,,,,,,,,,,,,,
1,"G>WLJM/","גְּאוּלִים ","gᵊʔûlîm","vingança",,,,,,,,,,,,,,,,
49,"G>WN/","גָּאֹון ","gāʔôn","altivez; orgulho",,,,,,,,,,,,,,,,
8,"G>WT/","גֵּאוּת ","gēʔût","inchaço, orgulho",,,,,,,,,,,,,,,,
11,"G>L=[","גאל II","GʔL",,"estar contaminado, poluir","tornar-se poluído, poluir-se","poluir","ser poluído","contaminar-se",,,,,,,,,,,
103,"G>L[","גאל I","GʔL",,"redimir","ser resgatado",,,,,,,,,,,,,,
14,"G>LH/","גְּאֻלָּה ","gᵊʔullāʰ","direito (dever) de redenção",,,,,,,,,,,,,,,,
1,"G>LJM/","גֹּאֲלִים ","gōˀᵃlîm","impureza",,,,,,,,,,,,,,,,
13,"GB/","גַּב I","gav","costas; sobrancelhas; toro; chefes de um escudo",,,,,,,,,,,,,,,,
4,"GB=/","גֵּב II","gēv","fosso, vala",,,,,,,,,,,,,,,,
2,"GB>/","גֶּבֶא ","geveˀ","vala",,,,,,,,,,,,,,,,
37,"GBH/","גָּבֹהַּ I","gāvōha","alto",,,,,,,,,,,,,,,,
17,"GBH=/","גֹּבַהּ II","gōvah","altura",,,,,,,,,,,,,,,,
4,"GBH==/","גָּבֵהַּ III","gāvēha","alto",,,,,,,,,,,,,,,,
1,"GBH===/","גֵּבָה IV","gēvāʰ","enxame",,,,,,,,,,,,,,,,
34,"GBH[","גָּבַהּ ","GVH",,"ser alto",,,,,"fazer alto",,,,,,,,,,
2,"GBHWT/","גַּבְהוּת ","gavhût","orgulho",,,,,,,,,,,,,,,,
240,"GBWL/","גְּבוּל ","gᵊvûl","limite, território; fronteira",,,,,,,,,,,,,,,,
10,"GBWLH/","גְּבוּלָה ","gᵊvûlāʰ","limite, território; fronteira",,,,,,,,,,,,,,,,
159,"GBWR/","גִּבֹּור ","gibbôr","guerreiro, homem poderoso",,,,,,,,,,,,,,,,
61,"GBWRH/","גְּבוּרָה ","gᵊvûrāʰ","força",,,,,,,,,,,,,,,,
1,"GBX/","גִּבֵּחַ ","gibbēₐḥ","careca",,,,,,,,,,,,,,,,
4,"GBXT/","גַּבַּחַת ","gabbaḥat","calvície",,,,,,,,,,,,,,,,
2,"GBJ/","גֹּבַי I","gōvay","enxame",,,,,,,,,,,,,,,,
1,"GBJ=/","גַּבַּי II","gabbay","Gabbai",,,,,,,,,,,,,,,,
1,"GBJM/","גֵּבִים ","gēvîm","Gebim",,,,,,,,,,,,,,,,
14,"GBJ</","גָּבִיעַ ","gāvîₐʕ","(bebida) tigela, copo",,,,,,,,,,,,,,,,
2,"GBJR/","גְּבִיר ","gᵊvîr","senhor, mestre",,,,,,,,,,,,,,,,
6,"GBJRH/","גְּבִירָה ","gᵊvîrāʰ","senhora, senhora",,,,,,,,,,,,,,,,
1,"GBJC/","גָּבִישׁ ","gāvîš","rock-crystal",,,,,,,,,,,,,,,,
1,"GBL/","גְּבָל I","gᵊvāl","Gebal",,,,,,,,,,,,,,,,
1,"GBL=/","גְּבַל II","gᵊval","Gebal",,,,,,,,,,,,,,,,
5,"GBL[","גבל ","GVL",,"definir uma fronteira, delimitar",,,,,"definir limites",,,,,,,,,,
2,"GBLJ/","גִּבְלִי ","givlî","Gebalite",,,,,,,,,,,,,,,,
2,"GBLT/","גַּבְלֻת ","gavlut","torcendo",,,,,,,,,,,,,,,,
1,"GBN/","גִּבֵּן ","gibbēn","corcunda",,,,,,,,,,,,,,,,
1,"GBNH/","גְּבִנָּה ","gᵊvinnāʰ","queijo",,,,,,,,,,,,,,,,
2,"GBNN/","גַּבְנֹן ","gavnōn","knoll",,,,,,,,,,,,,,,,
19,"GB</","גֶּבַע ","gevaʕ","Geba",,,,,,,,,,,,,,,,
1,"GB<>/","גִּבְעָא ","givʕāˀ","Gibea",,,,,,,,,,,,,,,,
79,"GB<H/","גִּבְעָה I","givʕāʰ","colina; (cúltico) lugar alto",,,,,,,,,,,,,,,,
34,"GB<H=/","גִּבְעָה II","givʕāʰ","Gibeah",,,,,,,,,,,,,,,,
37,"GB<WN/","גִּבְעֹון ","givʕôn","Gibeon",,,,,,,,,,,,,,,,
8,"GB<WNJ/","גִּבְעֹונִי ","givʕônî","Gibeonite",,,,,,,,,,,,,,,,
1,"GB<L/","גִּבְעֹל ","givʕōl","broto de flores",,,,,,,,,,,,,,,,
1,"GB<T/","גִּבְעַת ","givʕat","Gibeah",,,,,,,,,,,,,,,,
1,"GB<TJ/","גִּבְעָתִי ","givʕātî","Gibeathite",,,,,,,,,,,,,,,,
66,"GBR/","גֶּבֶר I","gever","homem jovem; homem forte",,,,,,,,,,,,,,,,
2,"GBR=/","גֶּבֶר II","gever","Geber",,,,,,,,,,,,,,,,
1,"GBR==/","גִּבָּר III","gibbār","Gibbar",,,,,,,,,,,,,,,,
25,"GBR[","גבר ","GVR",,"destacar",,"tornar poderoso",,"exibir pode","ser forte",,,,,,,,,,
2,"GBRJ>L/","גַּבְרִיאֵל ","gavrîʔēl","Gabriel",,,,,,,,,,,,,,,,
9,"GBRT/","גְּבֶרֶת ","gᵊveret","senhora, senhora",,,,,,,,,,,,,,,,
6,"GBTWN/","גִּבְּתֹון ","gibbᵊtôn","Gibbethon",,,,,,,,,,,,,,,,
30,"GG/","גָּג ","gāg","telhado",,,,,,,,,,,,,,,,
2,"GD/","גַּד I","gad","coentros",,,,,,,,,,,,,,,,
1,"GD=/","גַּד II","gad","fortuna",,,,,,,,,,,,,,,,
70,"GD==/","גָּד III","gād","Gade",,,,,,,,,,,,,,,,
1,"GD===/","גַּד IV","gad","Fortuna",,,,,,,,,,,,,,,,
2,"GDGD/","גִּדְגָּד ","gidgād","Hor Haggidgad",,,,,,,,,,,,,,,,
8,"GDD[","גדד ","GDD",,"reunir juntos",,,,"fazer incisões em si mesmo",,,,,,,,,,,
33,"GDWD/","גְּדוּד I","gᵊdûd","grupo de ataque",,,,,,,,,,,,,,,,
1,"GDWD=/","גְּדוּד II","gᵊdûd","torrão",,,,,,,,,,,,,,,,
1,"GDWDH/","גְּדוּדָה ","gᵊdûdāʰ","incisão",,,,,,,,,,,,,,,,
526,"GDWL/","גָּדֹול ","gādôl","grande",,,,,,,,,,,,,,,,
12,"GDWLH/","גְּדוּלָּה ","gᵊdûllāʰ","grandeza",,,,,,,,,,,,,,,,
2,"GDWP/","גִּדּוּף ","giddûf","censura",,,,,,,,,,,,,,,,
2,"GDWPH/","גִּדּוּפָה ","giddûfāʰ","censura",,,,,,,,,,,,,,,,
3,"GDWR/","גְּדֹור ","gᵊdôr","Gedor",,,,,,,,,,,,,,,,
16,"GDJ/","גְּדִי I","gᵊdî","cabrito de ovelha",,,,,,,,,,,,,,,,
16,"GDJ=/","גָּדִי II","gādî","Gadite",,,,,,,,,,,,,,,,
1,"GDJ==/","גַּדִּי III","gaddî","Gaddi",,,,,,,,,,,,,,,,
2,"GDJ===/","גָּדִי IV","gādî","Gadi",,,,,,,,,,,,,,,,
1,"GDJ>L/","גַּדִּיאֵל ","gaddîʔēl","Gaddiel",,,,,,,,,,,,,,,,
4,"GDJH/","גִּדְיָה I","gidyāʰ","banco",,,,,,,,,,,,,,,,
1,"GDJH=/","גְּדִיָּה II","gᵊdiyyāʰ","cabrito",,,,,,,,,,,,,,,,
4,"GDJC/","גָּדִישׁ ","gādîš","pilha",,,,,,,,,,,,,,,,
13,"GDL/","גֹּדֶל I","gōdel","grandeza",,,,,,,,,,,,,,,,
4,"GDL=/","גָּדֵל II","gādēl","tornando-se grande",,,,,,,,,,,,,,,,
2,"GDL==/","גָּדִל III","gādil","tassel",,,,,,,,,,,,,,,,
4,"GDL===/","גִּדֵּל IV","giddēl","Giddel",,,,,,,,,,,,,,,,
117,"GDL[","גדל ","GDL",,"ser forte, tornar-se forte, ser grande",,"criar, deixar crescer, nutrir","ser crescido","gabar","fazer grande",,,,,,,,,,
6,"GDLJH/","גְּדַלְיָה ","gᵊdalyāʰ","Gedaliah",,,,,,,,,,,,,,,,
26,"GDLJHW/","גְּדַלְיָהוּ ","gᵊdalyāhû","Gedaliah",,,,,,,,,,,,,,,,
2,"GDLTJ/","גִּדַּלְתִּי ","giddaltî","Giddalti",,,,,,,,,,,,,,,,
22,"GD<[","גדע ","GDʕ",,"interromper","ser cortado","reduzir","ser cortado",,,,,,,,,,,,
39,"GD<WN/","גִּדְעֹון ","gidʕôn","Gideon",,,,,,,,,,,,,,,,
1,"GD<M/","גִּדְעֹם ","gidʕōm","Gidom",,,,,,,,,,,,,,,,
5,"GD<NJ/","גִּדְעֹנִי ","gidʕōnî","Gideoni",,,,,,,,,,,,,,,,
7,"GDP[","גדף ","GDF",,,,"blasfemar",,,,,,,,,,,,,
14,"GDR/","גָּדֵר I","gādēr","(pedra-) parede",,,,,,,,,,,,,,,,
1,"GDR=/","גֶּדֶר II","geder","Geder",,,,,,,,,,,,,,,,
4,"GDR==/","גְּדֹר III","gᵊdōr","Gedor",,,,,,,,,,,,,,,,
10,"GDR[","גדר ","GDR",,"erguer um muro",,,,,,,,,,,,,,,
8,"GDRH/","גְּדֵרָה I","gᵊdērāʰ","muro, cerca",,,,,,,,,,,,,,,,
2,"GDRH=/","גְּדֵרָה II","gᵊdērāʰ","Gederah",,,,,,,,,,,,,,,,
2,"GDRWT/","גְּדֵרֹות ","gᵊdērôt","Gederoth",,,,,,,,,,,,,,,,
1,"GDRJ/","גְּדֵרִי ","gᵊdērî","Gederite",,,,,,,,,,,,,,,,
1,"GDRT/","גְּדֶרֶת ","gᵊderet","parede",,,,,,,,,,,,,,,,
1,"GDRTJ/","גְּדֵרָתִי ","gᵊdērātî","Gederathite",,,,,,,,,,,,,,,,
1,"GDRTJM/","גְּדֵרֹתָיִם ","gᵊdērōtāyim","Gederothaim",,,,,,,,,,,,,,,,
1,"GHH/","גֵּהָה ","gēhāʰ","cura",,,,,,,,,,,,,,,,
1,"GHH[","גהה ","GHH",,"curar",,,,,,,,,,,,,,,
3,"GHR[","גהר ","GHR",,"dobrar",,,,,,,,,,,,,,,
6,"GW/","גֵּו I","gēw","voltar",,,,,,,,,,,,,,,,
3,"GW=/","גַּו II","gaw","voltar",,,,,,,,,,,,,,,,
1,"GW==/","גֵּו III","gēw","comunidade",,,,,,,,,,,,,,,,
1,"GWB/","גֹּוב I","gôv","(incerto)",,,,,,,,,,,,,,,,
2,"GWB=/","גֹּוב II","gôv","Gob",,,,,,,,,,,,,,,,
12,"GWG/","גֹּוג ","gôg","Gog",,,,,,,,,,,,,,,,
3,"GWD[","גוד ","GWD",,"atacar",,,,,,,,,,,,,,,
